(datetime.datetime(1959, 7, 1, 0, 0), 100.0, 100.0, 100.0, 100.0, nan, 100.0, 100.0, 100.0)
(datetime.datetime(1959, 7, 2, 0, 0), 99.531176746367, 99.90623534927299, 99.76415094339599, 100.28288543139999, nan, 100.28288543139999, 49.640287769784, 100.91468992012)
(datetime.datetime(1959, 7, 6, 0, 0), 99.71870604781999, 99.90623534927299, 100.09433962263999, 100.28288543139999, nan, 100.28288543139999, 42.000685166153005, 100.43295322886)
(datetime.datetime(1959, 7, 7, 0, 0), 99.671823722457, 100.14064697609001, 100.14150943396, 100.61291843469999, nan, 100.61291843469999, 31.209318259678, 100.73784986889)
(datetime.datetime(1959, 7, 8, 0, 0), 100.04688232535999, 100.09376465073, 100.0, 100.0, nan, 100.0, 46.831106543337, 100.54271601927)
(datetime.datetime(1959, 7, 9, 0, 0), 99.390529770277, 99.71870604781999, 99.811320754717, 100.0471475719, nan, 100.0471475719, 61.973278520041, 102.98188913958)
(datetime.datetime(1959, 7, 10, 0, 0), 99.57805907173001, 100.42194092826999, 100.18867924528, 100.7072135785, nan, 100.7072135785, 52.62076053443, 100.26830904323)
(datetime.datetime(1959, 7, 13, 0, 0), 101.26582278480998, 101.9221753399, 101.69811320755, 101.8387553041, nan, 101.8387553041, 136.96471394313, 98.82919690225)
(datetime.datetime(1959, 7, 14, 0, 0), 101.45335208626, 103.14111579934, 101.88679245283001, 103.34747760489999, nan, 103.34747760489999, 223.19287427201002, 96.621745228368)
(datetime.datetime(1959, 7, 15, 0, 0), 102.67229254571, 103.65682137834, 103.01886792453001, 103.5360678925, nan, 103.5360678925, 188.45495032544997, 91.029940850052)
(datetime.datetime(1959, 7, 16, 0, 0), 102.90670417253, 102.90670417253, 102.5, 103.0645921735, nan, 103.0645921735, 141.55532716684, 88.2797731569)
(datetime.datetime(1959, 7, 17, 0, 0), 102.2972339428, 102.85982184715999, 102.59433962263999, 103.34747760489999, nan, 103.34747760489999, 79.170948955122, 86.71870235989999)
(datetime.datetime(1959, 7, 20, 0, 0), 102.67229254571, 104.07876230660999, 102.92452830189, 104.66760961809999, nan, 104.66760961809999, 51.69578622816, 86.29794499664601)
(datetime.datetime(1959, 7, 21, 0, 0), 103.89123300515999, 104.7351148617, 104.52830188679, 104.8090523338, nan, 104.8090523338, 71.462829736211, 85.364961278127)
(datetime.datetime(1959, 7, 22, 0, 0), 104.17252695734001, 104.78199718706, 103.96226415094, 104.8090523338, nan, 104.8090523338, 81.808838643371, 84.797853527654)
(datetime.datetime(1959, 7, 23, 0, 0), 103.60993905298001, 103.60993905298001, 103.30188679245, 103.25318246110001, nan, 103.25318246110001, 164.71394313121002, 85.041770839685)
(datetime.datetime(1959, 7, 24, 0, 0), 102.53164556962, 103.42240975152001, 103.16037735849001, 103.48892032059999, nan, 103.48892032059999, 86.26241863651899, 86.06622355021601)
(datetime.datetime(1959, 7, 27, 0, 0), 103.14111579934, 103.60993905298001, 103.11320754716999, 103.0645921735, nan, 103.0645921735, 47.036656389174006, 85.828404170986)
(datetime.datetime(1959, 7, 28, 0, 0), 102.48476324426001, 102.53164556962, 102.83018867924999, 102.92314945780001, nan, 102.92314945780001, 64.474134977732, 84.803951460455)
(datetime.datetime(1959, 7, 29, 0, 0), 102.34411626817, 102.95358649789, 102.87735849056999, 103.3946251768, nan, 103.3946251768, 54.676258992806, 83.474602109885)
(datetime.datetime(1959, 7, 30, 0, 0), 102.67229254571, 103.00046882325, 102.92452830189, 102.92314945780001, nan, 102.92314945780001, 50.428228845495006, 80.754924080737)
(datetime.datetime(1959, 7, 31, 0, 0), 102.67229254571, 102.85982184715999, 103.01886792453001, 103.25318246110001, nan, 103.25318246110001, 38.746145940391, 79.907311421428)
(datetime.datetime(1959, 8, 3, 0, 0), 102.39099859353, 102.39099859353, 101.98113207546999, 101.9801980198, nan, 101.9801980198, 37.8896882494, 79.047502896518)
(datetime.datetime(1959, 8, 4, 0, 0), 101.73464603844, 101.73464603844, 101.69811320755, 101.8387553041, nan, 101.8387553041, 76.19047619047599, 77.474236233917)
(datetime.datetime(1959, 8, 5, 0, 0), 100.98452883263, 101.59399906235001, 101.50943396226, 101.93305044790002, nan, 101.93305044790002, 76.396026036314, 76.91932434904601)
(datetime.datetime(1959, 8, 6, 0, 0), 101.31270511017, 101.45335208626, 101.50943396226, 101.46157472889999, nan, 101.46157472889999, 42.103460089072, 75.748521251296)
(datetime.datetime(1959, 8, 7, 0, 0), 100.79699953118, 100.79699953118, 100.99056603774, 101.0372465818, nan, 101.0372465818, 24.803014731072, 74.29721324471)
(datetime.datetime(1959, 8, 10, 0, 0), 100.515705579, 101.26582278480998, 101.1320754717, 101.60301744459998, nan, 101.60301744459998, 37.718396711202004, 73.382523324593)
(datetime.datetime(1959, 8, 11, 0, 0), 101.12517580872, 101.4064697609, 101.50943396226, 101.885902876, nan, 101.885902876, 60.808496060295, 72.03488017561999)
(datetime.datetime(1959, 8, 12, 0, 0), 99.109235818097, 99.671823722457, 99.62264150943399, 99.9528524281, nan, 99.9528524281, 42.171976704351, 71.16897371790999)
(datetime.datetime(1959, 8, 13, 0, 0), 99.20300046882299, 99.24988279418699, 99.29245283018899, 99.528524281, nan, 99.528524281, 86.02261048304199, 71.370205500335)
(datetime.datetime(1959, 8, 14, 0, 0), 99.01547116737, 99.20300046882299, 99.575471698113, 99.6228194248, nan, 99.6228194248, 55.053100376841, 70.449417647418)
